"","geneid","Mlowhi.logFC","Mlowhi.AveExpr","Mlowhi.t","Mlowhi.P.Value","Mlowhi.adj.P.Val","Mlowhi.B","Plowhi.logFC","Plowhi.AveExpr","Plowhi.t","Plowhi.P.Value","Plowhi.adj.P.Val","Plowhi.B","Diff.logFC","Diff.AveExpr","Diff.t","Diff.P.Value","Diff.adj.P.Val","Diff.B"
"1520","CG10064",0.0837448983490434,6.35409824434082,0.890805276539695,0.387859841241739,0.601626868246728,-7.04855379565532,-0.103434910403466,6.35409824434082,-1.20122133131493,0.249294429194567,0.387955386595038,-6.58938656593738,0.187179808752509,6.35409824434082,1.46824400674647,0.163812031231241,0.478072645722732,-5.85956278433989
"1521","CG10068",-0.344394300711687,3.87169584227512,-3.46155735216051,0.00373922547597062,0.0323782933260183,-2.6123475402078,-0.109804438000727,3.87169584227512,-1.24372026588787,0.233719018060566,0.370683454610176,-6.34294745006495,-0.23458986271096,3.87169584227512,-1.76362931333975,0.0992626593388553,0.376258888772948,-5.22763973187379
"1522","CG10073",-0.520510133003047,0.13643689470024,-1.94273472443358,0.0721212333107659,0.215465066038217,-4.57511632962732,-0.258593528244193,0.13643689470024,-1.05801925925816,0.307692139494636,0.451433043352975,-5.61882675219619,-0.261916604758855,0.13643689470024,-0.722209818732559,0.481876108415767,0.764672417349785,-5.54342309508538
"1523","CG10077",0.217095534705063,9.48119869077149,2.75424397801316,0.0153402796586357,0.0804493675146621,-4.15327666079022,0.0345951710049732,9.48119869077149,0.480143939274466,0.638428262019359,0.752428018960253,-7.13305310667458,0.18250036370009,9.48119869077149,1.70894425715992,0.109189526301096,0.391784689515121,-5.45081537585862
"1524","CG10086",-0.105173039751493,4.76188406454301,-1.02811973790421,0.321067773731356,0.537700315567678,-6.81795638199888,-0.208187272158437,4.76188406454301,-2.22761421691423,0.0425490446903031,0.10628365284317,-4.96103651362507,0.103014232406944,4.76188406454301,0.743462919947739,0.46930980071236,0.756454929968944,-6.53876471327448
"1525","CG10089",0.0817020331006502,6.64025357933945,1.00533201354393,0.331541111064035,0.547894874497495,-6.94292859014777,0.00514480875190237,6.64025357933945,0.0691875635916705,0.945804002964793,0.968685919351977,-7.32334171347377,0.0765572243487478,6.64025357933945,0.694997327443372,0.498258728264099,0.772462288454411,-6.67473906529779
"1526","CG10096",0.46007456932912,8.09520930001317,4.06562682093221,0.00112349831045356,0.015411443970578,-1.60110634055803,0.38218532045385,8.09520930001317,3.67586621150155,0.00243584813562264,0.0130071217893795,-2.24766186676465,0.0778892488752705,8.09520930001317,0.506847080754813,0.620031609671436,0.840465082215043,-6.76620207601591
"1527","CG10097",-0.020022354782343,8.14974718225664,-0.193373327582458,0.849401917315277,0.924850009446924,-7.41321900384566,-0.17271351759369,8.14974718225664,-1.83689891228209,0.0872164048296068,0.180756825220282,-5.69061439429741,0.152691162811347,8.14974718225664,1.09171961245063,0.293111451376547,0.619624488924408,-6.29337016097225
"1528","CG10098",0.019174794491656,3.49845802083318,0.188988384003722,0.852773155509235,0.926781921839887,-7.18061698281253,0.109507806960352,3.49845802083318,1.15478486272411,0.267218925289186,0.407975998938809,-6.36424748989348,-0.0903330124686956,3.49845802083318,-0.650453329205887,0.525771669233817,0.786588580512072,-6.43547465393152
"1529","CG10104",0.175895892273055,2.86889666470152,1.392846829551,0.185064180608256,0.383099444779926,-6.10839219709274,0.477625314674631,2.86889666470152,4.07574106731087,0.00110131315240747,0.00725638237902715,-1.11810582740551,-0.301729422401576,2.86889666470152,-1.75137731496407,0.101414823255694,0.379185943674382,-5.08193368587203
"1530","CG10116",-0.495577709920106,4.53267885424583,-3.91982919846655,0.00149899652069612,0.0187251696519745,-1.79013375423589,-0.472221340926913,4.53267885424583,-4.15559266767003,0.00094114107920196,0.00644628766159005,-1.21037735103887,-0.023356368993193,4.53267885424583,-0.137397339875472,0.892643536601715,0.961453635664833,-6.7923849150895
"1531","CG10126",0.0213398148232313,5.36348629042289,0.224268206771607,0.82573947979249,0.911639356131378,-7.38196493106072,-0.0831278807655291,5.36348629042289,-0.970918764140458,0.347817481712323,0.494103133976119,-6.80149212290078,0.10446769558876,5.36348629042289,0.816141133462722,0.427882035794405,0.726889112195601,-6.53470176946157
"1532","CG10132",-0.18737062397707,3.99519547660494,-1.3153481500845,0.209211396874464,0.413163365085763,-6.388587729713,0.364120757948097,3.99519547660494,2.80459885220251,0.0138864479656725,0.0473126463216744,-3.80040472814936,-0.551491381925166,3.99519547660494,-2.86136379182998,0.0124085716345935,0.137732433875604,-3.32523557306746
"1533","CG10137",0.0350398431369272,3.28064991065708,0.417962814261678,0.682218202580306,0.823394742007117,-7.05800947162462,0.53948718574869,3.28064991065708,6.95296524611162,6.19286502417312e-06,0.000150046523002223,4.0648211207644,-0.504447342611763,3.28064991065708,-4.41604302416994,0.000565913706927173,0.0210759051430369,-0.222926069081748
"1534","CG10139",-0.0111351534257227,3.64166814860604,-0.0915258499020032,0.92835182258128,0.96501105305741,-7.19866999837883,-0.138436729388835,3.64166814860604,-1.26574163312219,0.225954276472616,0.362240151047078,-6.27666026810343,0.127301575963112,3.64166814860604,0.778145145710519,0.44923987548961,0.742239343285089,-6.36359261269284
"1535","CG10147",0.0329444867596838,2.36087380763199,0.279508891619173,0.783879324505373,0.887602014256202,-6.9142013536635,0.169240420198477,2.36087380763199,1.51490943970516,0.151707666350436,0.271491878250429,-5.66060320741352,-0.136295933438793,2.36087380763199,-0.839274598004699,0.415204501904154,0.718405609561683,-6.04994674342732
"1536","CG10151",0.164002826385954,3.45542279990396,1.8877988091186,0.0796342391660377,0.229575880849492,-5.49655884317596,0.139964087061489,3.45542279990396,1.74147813012318,0.103183646262979,0.204634568197008,-5.58042244957756,0.0240387393244652,3.45542279990396,0.203115337600756,0.841923064378354,0.942077806941621,-6.62618940675506
"1537","CG10164",0.0253935118933635,7.45064168321777,0.291587753304299,0.774812891879235,0.881270876351932,-7.41153810062532,-0.128469708687263,7.45064168321777,-1.60905210575778,0.12957763557568,0.241679496533271,-6.0500520606234,0.153863220580626,7.45064168321777,1.30229578986565,0.213517448356493,0.539009273107924,-6.0699416458686
"1538","CG10165",0.08621087171257,3.40866193945406,0.706355174984051,0.491381321523482,0.690389171201057,-6.90417561715722,0.235543931541152,3.40866193945406,2.151430178249,0.0490996270084295,0.118228586578418,-4.92125170338879,-0.149333059828582,3.40866193945406,-0.910792744518055,0.377587776375,0.691612590389731,-6.21513150354274
"1539","CG10171",-0.160798974672382,4.74348964893975,-1.35836538619547,0.195511728586717,0.397202405817725,-6.42364932253323,-0.14826900868194,4.74348964893975,-1.41599900909044,0.178309290635857,0.305192451627411,-6.24561420171934,-0.0125299659904412,4.74348964893975,-0.0792825940760338,0.937912949991617,0.979630824335018,-6.82331963934151
"1540","CG10175",-0.213782330305466,4.31321406650463,-2.02953916157601,0.0615530007449139,0.194821958744027,-5.38437141769417,-0.393923012598651,4.31321406650463,-4.06585506534302,0.00112299267089099,0.00735494912227893,-1.34988957621562,0.180140682293185,4.31321406650463,1.25869824530572,0.228415307118608,0.555309895446461,-5.97912125397708
"1541","CG10177",-0.217078534429387,6.14731537025128,-3.07167585852857,0.00816172316065781,0.0531558380206944,-3.59759868524208,-0.32240022795111,6.14731537025128,-4.98398225462481,0.000191405361298705,0.00194467847079485,0.31604470222979,0.105321693521724,6.14731537025128,1.09931952432428,0.289895373380537,0.616728845601118,-6.30208752783444
"1542","CG10182",-0.377310291593665,1.78627859108231,-1.93925371442975,0.0725775501434027,0.216242788697059,-5.01008055202172,-0.525510537595962,1.78627859108231,-2.96723392108801,0.0100527010343689,0.03716719159723,-3.05007945918952,0.148200246002297,1.78627859108231,0.563285597365162,0.582015675262103,0.821060713782695,-6.0824854014118
"1543","CG10184",-0.0432008112746187,4.59769023435782,-0.43260766149704,0.671789761878539,0.816563723961472,-7.26560435474579,-0.389721185581714,4.59769023435782,-4.07011774998285,0.00111359190616664,0.00732461832109609,-1.35284607714099,0.346520374307095,4.59769023435782,2.50466544851454,0.0250172305321835,0.199073457817505,-4.06570140704832
"1544","CG10185",0.108403670141961,2.83722875289983,0.917553771908953,0.37415551532365,0.589345586567423,-6.59806145703794,-0.0216306013059988,2.83722875289983,-0.208094666529694,0.838106526180355,0.899679049023639,-6.9111178095271,0.13003427144796,2.83722875289983,0.826338109299662,0.422263373076621,0.723391839668133,-6.16738755883192
"1545","CG10194",0.100016928971901,2.60725465179636,0.756914659996957,0.461460925304475,0.666476923961353,-6.70950886810464,-0.0218476033725161,2.60725465179636,-0.180390441821191,0.859392037231578,0.914093707943136,-6.85167177884138,0.121864532344417,2.60725465179636,0.679877770322669,0.507501410551427,0.776850290960602,-6.2366170784923
"1546","CG10195",0.0251273604531987,1.96407154698507,0.139219199545632,0.891229757007151,0.944028057998845,-6.79509567629098,-0.0148665906640737,1.96407154698507,-0.0976746396560953,0.9235542730664,0.954290791319505,-6.74428191679667,0.0399939511172724,1.96407154698507,0.169395561054071,0.867872052072421,0.952565363599834,-6.29607597420814
"1547","CG10205",0.197367205555252,3.93613980752884,1.21052273587302,0.246909550499186,0.456109278740315,-6.50268825636585,0.18680080943998,3.93613980752884,1.26777104049879,0.226375137728521,0.362733371778221,-6.31065901295343,0.0105663961152715,3.93613980752884,0.0480818497191175,0.962357243446343,0.987965120715575,-6.71470642878159
"1548","CG10208",-0.0227768060847673,3.65803692642732,-0.241295918914239,0.812770953892442,0.904133528271593,-7.18328686985102,0.0721470620093352,3.65803692642732,0.829852565214771,0.420338013018056,0.565791064282285,-6.7129058701574,-0.0949238680941025,3.65803692642732,-0.739684109292601,0.471529324132056,0.758108123195751,-6.39330287080481
"1549","CG10209",0.178436578172684,3.40536235105687,1.79349281856222,0.0941851902036488,0.254068115129228,-5.64217369383197,-0.0158048866700518,3.40536235105687,-0.168444191196693,0.868606623488869,0.91914768379186,-7.00182553169448,0.194241464842735,3.40536235105687,1.42034729654517,0.177063563613605,0.496129565999512,-5.6442812847963
"1550","CG10211",-0.0315420263611847,3.74876721937689,-0.235582808176309,0.817116000238417,0.906650734884127,-7.17944652570005,-0.0560162847487522,3.74876721937689,-0.471529603102081,0.644416796656465,0.756385704023762,-6.98471989896516,0.0244742583875674,3.74876721937689,0.136731811416215,0.893160087315401,0.961668824415045,-6.6775099307858
"1551","CG10214",-0.539161640317258,2.7180647952189,-4.69798510185022,0.000328860602187548,0.00709891724835443,0.0309406470470242,0.0476857458212403,2.7180647952189,0.465165054971165,0.648857839458078,0.759959535301346,-6.77677699601564,-0.586847386138499,2.7180647952189,-3.81359961776866,0.00185112534659085,0.0460214523361249,-1.29780233577033
"1552","CG10222",0.172119583298157,1.09035231399351,0.960712036124535,0.352751611447212,0.568401076646958,-6.1706024460867,0.245981988151803,1.09035231399351,1.39528232768111,0.184343859505668,0.312990242743581,-5.48405903223184,-0.0738624048536466,1.09035231399351,-0.293860450300712,0.773110750571496,0.911326400455125,-6.04010878025771
"1553","CG10226",-0.798588891286816,5.27123236496395,-8.34643835125907,7.46695480035129e-07,0.000123691729518863,5.973786795399,-0.602715356822127,5.27123236496395,-6.97540664065813,5.97357879490616e-06,0.000146597972358084,3.91918979564072,-0.195873534464689,5.27123236496395,-1.51932843001579,0.150601518307943,0.457622066317176,-5.73204639785145
"1554","CG10232",-0.652371692229401,-1.28181143236537,-1.73785499346362,0.103837801049959,0.269635046515824,-4.58772360052941,0.22844687888347,-1.28181143236537,0.639588028853881,0.532611407817883,0.662936773533529,-5.58675325678813,-0.880818571112871,-1.28181143236537,-1.69988619773576,0.110915287924119,0.395125990641322,-4.31774468702589
